text,risk_label,risk_label_name,risk_category,severity,action_taken,language,source_type,record_id,text_clean,text_hash,group_id,cv_fold,split
"personally, i tried the suggested method; the part about the practical limitations was the most useful. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-00094,personally i tried the suggested method the part about the practical limitations was the most useful based on what i saw,3dbd49d8a50813b8c8f227222abcf256c3c7220f9ffac04bb345c84f428f6a9e,3dbd49d8a508,2,train
"keep talking and see what happens, in this message",1,Risk-Detected,threats,medium,sent_unchanged,English,chat_message,SENDWISE-00095,keep talking and see what happens in this message,0ba53493c8f0b6afcabc25a9da7b8cb603abaf720ffac4fd360ce30b4efed472,0ba53493c8f0,1,train
fuck off you complete fucking moron,1,Risk-Detected,harassment,low,edited,English,youtube_reply,SENDWISE-00096,fuck off you complete fucking moron,f9593ed930c4f7701fa5562d36cfbe09cdfe3361a42e01f89a49f0c78d566355,f9593ed930c4,4,train
"personally, the main issue is the comparison with older tools; everything else looks reasonably well presented. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,chat_message,SENDWISE-00097,personally the main issue is the comparison with older tools everything else looks reasonably well presented in my opinion,e05cab5d23b2d1df52e12639a7b5fa3b181ab6f369fb6a20de53013b3f5685e6,e05cab5d23b2,4,train
"from my side, the interface covers the comparison with older tools but the examples could be stronger. from my experience",0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-00098,from my side the interface covers the comparison with older tools but the examples could be stronger from my experience,88eed6f2f5bbc88141c0b3288a4758817a9c636474ae01cb96389e3215c66ca3,88eed6f2f5bb,4,train
the tutorial describes the comparison with older tools although a few parts need clarification. after trying it,0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,forum_reply,SENDWISE-00099,the tutorial describes the comparison with older tools although a few parts need clarification after trying it,13cf1883583bd757224e10f315e2550c7f71fd2acec8bc8556f474822cdb5281,13cf1883583b,1,train
try that again and you will regret it smh,1,Risk-Detected,threats,medium,sent_unchanged,English,chat_message,SENDWISE-00100,try that again and you will regret it smh,cfcab203c94dfc420a0e0e36ffb03ece5560625fd0f07592fa618ec130faedad,cfcab203c94d,4,train
"from my side, i followed the tutorial; the part about the last example was the most useful. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,social_media_comment,SENDWISE-00101,from my side i followed the tutorial the part about the last example was the most useful honestly,22fa6c62b76026b42aa1e2135dccf445d6f2cbeb469e81fce70684d49b7f796a,22fa6c62b760,1,train
"from my side, the report tests the installation process after a little bit of context. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_reply,SENDWISE-00102,from my side the report tests the installation process after a little bit of context based on what i saw,5ea9b76dc02dc90cf21e67d87dc6a81d6e06d3fbb1f307f91d1be895659629b6,5ea9b76dc02d,5,train
the report introduces the practical limitations without making the discussion too complicated. in my opinion,0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-00103,the report introduces the practical limitations without making the discussion too complicated in my opinion,e91022ec223b6f43f88db29898e34f265b71951919e3bef085e17da543710648,e91022ec223b,5,train
the presentation demonstrates the practical limitations better than i expected. from my experience,0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_reply,SENDWISE-00104,the presentation demonstrates the practical limitations better than i expected from my experience,031dda1c29c3627c50a737dc3674333268de034837a7c36945ace363cac84055,031dda1c29c3,1,train
brain-dead idiot you keep targeting anyone who disagrees with you,1,Risk-Detected,harassment,high,sent_unchanged,English,short_message,SENDWISE-00105,brain dead idiot you keep targeting anyone who disagrees with you,9772bb2d929a146160d666b4d0f1fa8fc28ccddb31885b19a07a42594b07c400,9772bb2d929a,2,train
you keep targeting anyone who disagrees with you. back the fuck off,1,Risk-Detected,harassment,low,sent_unchanged,English,youtube_comment,SENDWISE-00106,you keep targeting anyone who disagrees with you back the fuck off,7aaa971c7ee8fa3586dab5d104ea6e5725bf5ba5ac66668f74f6f79da24b0eab,7aaa971c7ee8,5,train
the interface covers the main idea even though i disagree with one part.,0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,keyboard_message,SENDWISE-00107,the interface covers the main idea even though i disagree with one part,62ca58623ffa573db5689806fa714872df46faf33fb9b8931b5972be460841db,62ca58623ffa,4,train
"personally, i compared both versions; the part about the comparison with older tools was the most useful. after trying it",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-00108,personally i compared both versions the part about the comparison with older tools was the most useful after trying it,31b7d8dde0663565177559bd79eac4493b002ef6e8a5c46c6db09306bc762cd5,31b7d8dde066,1,train
"i disagree with the conclusion, but i think the author makes a fair point about the configuration steps. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_comment,SENDWISE-00109,i disagree with the conclusion but i think the author makes a fair point about the configuration steps based on what i saw,c26f174b1e81435d09324ce62be12d4c4978239cd66841e21c8d5ec3a556a4d9,c26f174b1e81,4,train
"personally, the report illustrates the performance numbers in a way that is easy to follow. from my experience",0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-00110,personally the report illustrates the performance numbers in a way that is easy to follow from my experience,c3d3e63591398fd420dea2cb229552e564852c753eda358928e9f7cb72f99741,c3d3e6359139,1,train
"from my side, i listened to the interview; the part about the final section was the most useful. from my experience",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-00111,from my side i listened to the interview the part about the final section was the most useful from my experience,eab2d1e559fb471e5487f19b421df3d242ad8e17f361354e8399d4d5b3292210,eab2d1e559fb,1,train
"from my side, i followed the tutorial; the part about the underlying assumptions was the most useful.",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,keyboard_message,SENDWISE-00112,from my side i followed the tutorial the part about the underlying assumptions was the most useful,b55cbe369354320daacfc19bc4f2078e4c1410970c23be216c2a44e2cfaaaee3,b55cbe369354,2,train
"personally, the movie introduces the last example quite clearly. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_reply,SENDWISE-00113,personally the movie introduces the last example quite clearly based on what i saw,9fd8f0be6eabd5d121474c7bb6136ce77deeaa2054f1813d606da5e702a8ebc8,9fd8f0be6eab,1,train
"from my side, i read the final section; the part about the comparison with older tools was the most useful. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-00114,from my side i read the final section the part about the comparison with older tools was the most useful based on what i saw,4f3ac36a94e8f8381cfb7387e8680f730f9d3afa3ce23bf82e11b7f2d2c31151,4f3ac36a94e8,1,train
"personally, the thread describes the performance numbers and the conclusion is reasonable. based on what i saw",0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-00115,personally the thread describes the performance numbers and the conclusion is reasonable based on what i saw,d7d1d4a6594221fe88cd8b2823bf5eebe3c187ff81f8f48319600e9540c6b4c7,d7d1d4a65942,3,train
i read the final section; the part about the performance numbers was the most useful. honestly,0,No-Detected-Risk,non_risk,none,no_intervention,English,short_message,SENDWISE-00116,i read the final section the part about the performance numbers was the most useful honestly,8823ec029a7dfee24946c53379f899bc019476c12c2526ac4d7582b3d9870cab,8823ec029a7d,5,train
"honestly, i followed the tutorial; the part about the performance numbers was the most useful. after trying it",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,chat_message,SENDWISE-00117,honestly i followed the tutorial the part about the performance numbers was the most useful after trying it,de1731b2448803c4e4169bb8ce2bf96b15f0dcbb196a5ae4f0cd98041cbc4f3e,de1731b24488,2,train
"honestly, people can criticize the video without turning the discussion into a personal attack. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,youtube_comment,SENDWISE-00118,honestly people can criticize the video without turning the discussion into a personal attack honestly,113ee1b2ffe6333f716315c047e567d805643794308328ed0a39ebe2501c2737,113ee1b2ffe6,3,train
"honestly, the feature illustrates the methodology quite clearly. honestly",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,youtube_comment,SENDWISE-00119,honestly the feature illustrates the methodology quite clearly honestly,8eeff372a8734b339f02b887d76dd0d2ee99fad143fec16c27e1073a85bcaa64,8eeff372a873,1,train
"personally, the article illustrates the installation process in a way that is easy to follow. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-00120,personally the article illustrates the installation process in a way that is easy to follow in my opinion,cf8d4333c2343bfff87c1e9b3ab5a4d3165bb0ec6839f77bce18f61f30bf4d86,cf8d4333c234,2,train
"personally, the tutorial covers the final section and the conclusion is reasonable. from my experience",0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,social_media_comment,SENDWISE-00121,personally the tutorial covers the final section and the conclusion is reasonable from my experience,1d3478be5b14f9a1da0eb5c36d00fcfe65838d5ea0f88d4505314c133a2ce252,1d3478be5b14,2,train
the song discusses the previous version with enough detail. honestly,0,No-Detected-Risk,non_risk,none,no_intervention,English,youtube_reply,SENDWISE-00122,the song discusses the previous version with enough detail honestly,dc15559baefe72b2ac9b01e7eb200d8edc56abe8a2adc9f290cbe8abea12b780,dc15559baefe,3,train
you keep dragging this person into every argument back the fuck off,1,Risk-Detected,harassment,low,sent_unchanged,English,youtube_reply,SENDWISE-00123,you keep dragging this person into every argument back the fuck off,841a08dfab38ce4d3c03f7c5a2dae6669c13f0028b6f3c0713a977f39de8228b,841a08dfab38,2,train
"from my side, the song presents the installation process without making the discussion too complicated. from my experience",0,No-Detected-Risk,non_risk,none,no_intervention,English,keyboard_message,SENDWISE-00124,from my side the song presents the installation process without making the discussion too complicated from my experience,6e746ff468d120363ac883f8ec13bf4f274b20a2c6ee4c436cf3e1ca616d824c,6e746ff468d1,4,train
i would like to see a little more detail about the main idea before making a decision. for my use case,0,No-Detected-Risk,non_risk,none,no_intervention,Hinglish,forum_reply,SENDWISE-00125,i would like to see a little more detail about the main idea before making a decision for my use case,12552ad5f3c8307b7634effe531a469ad639f4f424d80917c386d1381498626b,12552ad5f3c8,2,train
dont mistake this warning for a joke!!,1,Risk-Detected,threats,medium,edited,English,short_message,SENDWISE-00126,dont mistake this warning for a joke,8eed58f6655e68c07225ee98fd855d78d9b22b14e847a4eae19ff76598fb9d3c,8eed58f6655e,2,train
"honestly, the interface explains the test results with enough detail. in my opinion",0,No-Detected-Risk,non_risk,none,no_intervention,English,chat_message,SENDWISE-00127,honestly the interface explains the test results with enough detail in my opinion,793a9d767e0a4293cc3081a3d95e9df4dabe48a2d63b9f108a96868089fab9a2,793a9d767e0a,2,train
